timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
812649,-0.86,-0.34,-0.14,51.82,117.61,-19.29
812657,-0.85,-0.32,-0.17,43.33,124.57,-6.77
812666,-0.8,-0.4,-0.21,36.93,137.27,4.21
812674,-0.8,-0.48,-0.11,28.56,151.25,13.06
812683,-0.84,-0.47,0.17,13.31,157.96,19.04
812691,-0.9,-0.36,0.35,-4.46,147.46,25.57
812700,-0.93,-0.35,0.28,-14.59,126.1,33.87
812708,-0.95,-0.41,0.22,-22.46,105.77,41.38
812717,-0.97,-0.43,0.34,-32.35,89.23,43.82
812726,-0.98,-0.35,0.35,-40.28,72.57,41.5
812734,-1,-0.18,0.3,-48.71,54.87,40.47
812743,-0.98,-0.12,0.33,-52.12,42.05,46.81
812751,-0.98,-0.04,0.34,-55.91,30.7,55.91
812760,-1.01,-0.13,0.47,-59.94,17.88,65.92
812769,-1.01,-0.13,0.57,-57.07,1.46,75.26
812777,-1,-0.14,0.5,-55.24,-21.06,79.9
812785,-0.99,-0.17,0.53,-52.31,-43.09,82.09
812794,-1,-0.28,0.53,-42.91,-61.58,79.59
812802,-0.98,-0.41,0.29,-32.78,-78.25,68.66
812811,-0.98,-0.33,0.33,-36.01,-86.24,49.26
812820,-1,-0.22,0.43,-34.67,-89.36,30.76
812829,-0.98,-0.15,0.39,-28.63,-95.58,16.11
812837,-0.94,-0.11,0.27,-23.56,-103.58,5.13
812846,-0.92,-0.05,0.14,-23.56,-105.77,-2.38
812854,-0.94,0,0.21,-24.78,-99.55,-6.59
812862,-0.95,-0.02,0.27,-16.97,-91.55,-7.63
812871,-0.95,-0.09,0.25,-7.57,-90.03,-7.93
812880,-0.97,-0.16,0.2,-1.71,-91,-9.89
812889,-0.97,-0.23,0.19,5.62,-89.29,-15.63
812897,-0.97,-0.21,0.12,9.34,-87.65,-24.78
812906,-0.97,-0.19,0.18,11.72,-85.82,-33.69
812914,-0.94,-0.15,0.19,19.41,-82.52,-41.63
812923,-0.95,-0.13,0.07,24.29,-81.54,-48.46
812931,-0.96,-0.16,-0.02,26.79,-76.6,-52.06
812940,-0.98,-0.09,-0.09,26.12,-65.25,-54.87
812948,-1,-0.18,-0.06,29.97,-48.58,-55.11
812957,-1,-0.12,-0.13,38.15,-29.48,-55.85
812965,-1.01,-0.04,-0.21,40.1,-8.12,-58.23
812974,-0.98,-0.16,-0.32,50.96,16.78,-53.65
812983,-0.97,-0.16,-0.3,54.5,41.81,-46.94
812991,-0.96,-0.12,-0.21,54.02,65.98,-38.27
813000,-0.93,-0.25,-0.23,56.03,87.65,-26.25
813008,-0.9,-0.36,-0.17,54.14,104.68,-16.36
813017,-0.88,-0.42,-0.1,47.42,117.25,-10.5
813026,-0.87,-0.44,0.03,36.32,123.05,-6.29
813034,-0.88,-0.43,0.04,26.12,121.46,-2.08
813043,-0.88,-0.4,0.06,10.99,115.84,2.99
813051,-0.88,-0.32,0.02,-2.26,109.8,9.64
813060,-0.84,-0.3,-0.02,-9.16,109.01,17.88
813068,-0.85,-0.32,-0.14,-9.64,115.78,26.37
813077,-0.87,-0.34,0.05,-16.05,127.2,32.71
813085,-0.96,-0.36,0.43,-24.84,130.25,37.66
813094,-1,-0.27,0.48,-28.93,116.94,40.22
813103,-1.02,-0.27,0.52,-37.17,89.9,43.52
813111,-1.04,-0.19,0.46,-46.88,61.34,47.67
813120,-1.02,-0.15,0.49,-55.6,34.67,55.3
813128,-1.01,-0.15,0.51,-60,11.78,64.39
813137,-0.97,-0.12,0.49,-62.87,-10.38,71.35
813145,-0.94,-0.14,0.44,-60.67,-28.87,77.03
813154,-0.96,-0.26,0.37,-52.12,-41.14,79.28
813162,-1,-0.29,0.38,-47.79,-48.16,73
813171,-1.02,-0.2,0.47,-48.71,-55.97,64.03
813179,-1.02,-0.16,0.55,-42.72,-69.21,58.59
813188,-0.98,-0.15,0.48,-34.24,-86.36,52.73
813197,-0.95,-0.16,0.34,-28.87,-102.66,45.59
813205,-0.94,-0.16,0.29,-27.65,-111.15,35.77
813214,-0.94,-0.2,0.21,-24.11,-113.71,22.89
813222,-0.97,-0.16,0.15,-22.4,-111.94,8.06
813231,-0.97,-0.1,0.17,-19.59,-104.74,-3.48
813240,-0.97,-0.12,0.2,-15.32,-99.91,-10.68
813248,-0.96,-0.13,0.27,-13.67,-99.24,-16.36
813257,-0.95,-0.1,0.22,-12.88,-103.64,-21.67
813265,-0.94,-0.12,0.22,-9.09,-107.24,-26.37
813274,-0.94,-0.06,0.14,-4.88,-108.09,-31.86
813282,-0.95,-0.07,0.13,1.04,-106.69,-36.5
813291,-0.97,-0.11,0.11,9.52,-101.26,-40.47
813300,-0.97,-0.13,0.07,18.07,-93.2,-46.63
813308,-1,-0.09,-0.06,25.51,-83.44,-53.96
813316,-1.01,-0.09,-0.14,32.47,-69.21,-59.02
813325,-1.02,-0.08,-0.15,35.58,-51.27,-61.95
813333,-1.02,-0.1,-0.14,41.38,-31.74,-62.32
813342,-1.02,-0.07,-0.14,49.5,-11.6,-62.68
813351,-1.01,-0.01,-0.16,57.62,8.06,-61.58
813359,-0.99,0.02,-0.05,62.62,26.67,-55.97
813368,-0.97,-0.25,-0.15,70.98,35.95,-41.75
813376,-0.96,-0.41,-0.35,70.01,44.62,-34.12
813385,-0.97,-0.36,-0.25,59.75,62.5,-36.8
813394,-0.95,-0.4,-0.22,57.62,80.51,-37.6
813402,-0.94,-0.35,-0.22,54.08,91.86,-34.91
813411,-0.91,-0.28,-0.13,44.92,106.32,-31.31
813419,-0.89,-0.29,-0.06,38.15,117.25,-22.09
813428,-0.91,-0.3,-0.02,26.92,119.63,-10.07
813437,-0.92,-0.28,-0.03,11.78,117.31,2.2
813445,-0.93,-0.34,0.14,2.93,114.69,15.26
813453,-0.93,-0.35,0.09,-0.49,107.6,27.22
813462,-0.88,-0.29,-0.08,-9.09,99.91,37.23
813470,-0.86,-0.33,-0.07,-19.47,101.87,47.61
813479,-0.85,-0.33,-0.09,-25.76,112,56.03
813488,-0.91,-0.38,0.2,-37.11,121.15,59.45
813496,-0.93,-0.29,0.38,-42.48,120.91,60.49
813505,-1.01,-0.34,0.51,-51.09,103.94,61.95
813514,-1.06,-0.33,0.61,-56.64,78.37,62.56
813522,-1.09,-0.29,0.64,-60.85,44.56,59.51
813530,-1.08,-0.21,0.58,-57.01,11.41,55.97
813539,-1.03,-0.21,0.39,-51.76,-16.66,53.53
813548,-1,-0.1,0.41,-50.9,-36.99,52.25
813556,-0.98,-0.02,0.46,-48.83,-51.45,53.65
813565,-0.94,-0.13,0.36,-39.37,-64.7,56.76
813573,-0.97,-0.17,0.36,-32.59,-71.53,51.94
813582,-1,-0.13,0.46,-27.1,-74.22,39.43
813590,-1,-0.04,0.49,-18.13,-82.09,27.95
813599,-1,0,0.52,-12.94,-93.99,18.19
813608,-0.95,-0.04,0.4,-7.63,-109.99,10.25
813616,-0.94,-0.06,0.22,-8.24,-123.47,0.12
813625,-0.93,-0.03,0.19,-12.27,-127.32,-11.96
813633,-0.94,0.07,0.21,-15.81,-124.39,-23.68
813642,-0.94,0.07,0.19,-8.12,-117.98,-32.23
813650,-0.95,0.02,0.15,3.48,-111.21,-38.57
813659,-0.96,0.02,0.07,11.05,-102.97,-44.8
813667,-0.97,0.01,0.04,12.82,-93.57,-49.07
813676,-0.99,-0.04,0.06,17.46,-82.03,-50.78
813685,-0.98,-0.05,0.05,22.83,-71.66,-53.71
813693,-0.98,-0.06,0.01,26.61,-63.78,-56.88
813702,-0.98,-0.13,-0.02,32.47,-54.99,-58.78
