timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
806668,-0.86,-0.50,0.49,29.66,-71.53,-102.97
806676,-0.77,-0.44,0.38,29.97,-79.90,-108.95
806685,-0.80,-0.29,0.23,20.75,-83.31,-111.02
806694,-0.75,-0.26,0.12,18.86,-76.35,-107.06
806702,-0.78,-0.21,0.02,22.40,-60.79,-99.79
806710,-0.81,-0.21,-0.07,27.40,-39.06,-88.32
806719,-0.83,-0.28,-0.06,29.42,-15.38,-74.46
806728,-0.82,-0.43,-0.02,31.62,7.51,-60.79
806736,-0.77,-0.54,-0.01,35.77,29.05,-50.96
806745,-0.73,-0.51,0.09,38.70,49.44,-44.37
806753,-0.76,-0.43,0.13,38.27,65.67,-36.19
806762,-0.77,-0.42,0.11,40.41,71.53,-24.96
806770,-0.78,-0.37,0.08,39.25,69.82,-12.76
806779,-0.79,-0.34,0.00,37.54,67.08,-0.55
806788,-0.82,-0.31,-0.06,34.85,64.15,12.27
806796,-0.80,-0.31,-0.18,32.29,60.79,25.82
806805,-0.81,-0.33,-0.29,26.12,57.50,39.43
806813,-0.83,-0.38,-0.34,13.67,55.11,52.25
806822,-0.80,-0.44,-0.36,-1.71,52.37,62.81
806830,-0.78,-0.40,-0.34,-21.00,48.10,72.20
806839,-0.77,-0.37,-0.36,-36.93,43.21,82.64
806848,-0.84,-0.35,-0.26,-45.23,39.49,92.90
806856,-0.84,-0.38,-0.19,-47.85,32.96,101.14
806865,-0.89,-0.36,-0.13,-56.70,21.55,107.54
806873,-0.94,-0.42,-0.10,-65.25,6.59,112.18
806882,-1.02,-0.59,-0.02,-68.05,-7.81,111.82
806890,-1.04,-0.75,0.05,-63.78,-21.55,103.52
806899,-1.04,-0.76,0.15,-63.66,-34.73,88.44
806908,-1.06,-0.68,0.15,-65.86,-46.81,70.86
806916,-1.07,-0.62,0.14,-66.71,-57.01,54.75
806925,-1.07,-0.60,0.12,-63.66,-63.35,40.10
806933,-1.07,-0.59,0.12,-56.27,-67.32,25.82
806942,-1.07,-0.61,0.12,-46.81,-68.12,11.60
806950,-1.11,-0.56,0.11,-38.45,-67.20,-3.23
806959,-1.10,-0.58,0.18,-32.90,-63.17,-18.80
806968,-1.11,-0.57,0.31,-25.02,-61.77,-35.58
806976,-1.01,-0.54,0.40,-16.72,-64.58,-52.55
806985,-0.96,-0.47,0.46,-12.76,-69.40,-66.35
806993,-0.93,-0.44,0.46,-5.19,-72.75,-76.17
807002,-0.84,-0.26,0.44,1.28,-74.89,-83.86
807010,-0.86,-0.06,0.34,-6.71,-75.50,-83.07
807019,-0.82,-0.05,0.25,-7.81,-71.11,-73.43
807028,-0.85,-0.01,0.21,-5.86,-59.94,-60.61
807036,-0.86,-0.14,0.25,-1.95,-44.25,-45.29
807045,-0.89,-0.39,0.26,16.97,-28.63,-33.81
807053,-0.91,-0.49,0.29,26.98,-17.88,-30.09
807062,-0.87,-0.61,0.29,32.04,-10.25,-30.15
807070,-0.89,-0.69,0.23,40.16,-2.99,-32.47
807079,-0.75,-0.74,0.09,47.12,5.55,-35.16
807087,-0.77,-0.56,-0.03,43.70,20.26,-35.52
807096,-0.76,-0.50,-0.12,38.57,37.29,-29.42
807105,-0.70,-0.43,-0.23,37.29,52.86,-18.31
807113,-0.68,-0.34,-0.29,31.62,68.66,-3.48
807121,-0.70,-0.22,-0.34,26.43,83.86,14.22
807130,-0.76,-0.16,-0.26,17.33,93.81,34.36
807139,-0.75,-0.32,-0.10,14.47,93.32,53.10
807147,-0.76,-0.57,-0.01,21.42,79.65,68.05
807156,-0.78,-0.81,-0.10,25.15,56.09,77.03
807165,-0.76,-0.92,-0.36,21.91,32.35,77.15
807173,-0.72,-0.77,-0.65,0.24,17.70,72.33
807181,-0.79,-0.47,-0.72,-43.15,16.85,70.86
807190,-0.75,-0.32,-0.67,-85.08,24.48,77.15
807199,-0.72,-0.24,-0.47,-116.82,32.90,90.21
807207,-0.91,-0.37,-0.42,-142.27,38.15,105.59
807215,-0.89,-0.59,-0.23,-150.57,39.00,110.53
807224,-1.04,-0.69,0.07,-185.12,35.22,106.45
807233,-1.02,-0.98,0.34,-151.55,30.76,91.19
807241,-1.01,-0.93,0.46,-125.98,17.76,68.79
807250,-1.03,-0.69,0.42,-126.95,-0.98,46.94
807259,-0.44,-0.28,0.33,-131.96,-17.82,32.65
807267,-1.13,-0.29,-0.05,-88.50,-24.60,33.75
807276,-1.16,-0.31,0.19,-92.83,-16.97,45.72
807284,-0.92,-0.52,0.54,-69.52,-11.96,43.27
807293,-0.93,-0.61,0.54,-13.98,-12.57,33.51
807302,-1.00,-0.54,0.51,36.56,-11.96,19.23
807310,-0.95,-0.19,0.35,55.66,-15.75,6.47
807319,-1.31,-0.50,0.73,64.45,-21.48,1.65
807327,-0.98,-0.44,0.95,13.92,-40.22,-3.23
807335,-0.80,-0.06,0.58,-25.02,-76.90,-16.24
807344,-0.87,-0.27,0.92,-39.86,-89.60,-7.75
807353,-0.82,-0.29,0.80,-16.54,-103.33,-0.43
807361,-0.82,-0.09,0.63,-19.23,-123.66,1.40
807370,-0.88,-0.32,0.46,-23.62,-129.64,9.28
807379,-0.87,-0.97,0.17,37.84,-123.35,10.44
807387,-0.90,-1.08,-0.17,89.05,-109.74,-9.34
807395,-0.79,-0.89,-0.28,81.48,-86.30,-38.64
807404,-0.78,-0.61,-0.37,62.99,-49.87,-56.88
807413,-0.72,-0.54,-0.34,61.89,-9.03,-59.33
807421,-0.76,-0.72,-0.28,56.34,27.83,-54.26
807430,-0.62,-0.54,0.14,46.08,59.94,-53.10
807439,-0.61,-0.53,0.33,36.38,78.19,-46.14
807447,-0.64,-0.71,0.40,48.71,77.27,-33.87
807456,-0.62,-0.69,0.26,57.98,63.72,-26.73
807464,-0.62,-0.67,0.09,64.76,52.92,-21.48
807472,-0.58,-0.62,-0.10,73.24,48.89,-13.49
807481,-0.57,-0.58,-0.20,84.11,51.45,-1.95
807490,-0.60,-0.51,-0.22,89.97,57.86,12.57
807498,-0.70,-0.61,-0.22,118.35,62.81,26.37
807507,-0.77,-0.90,-0.14,166.93,60.12,33.94
807516,-0.83,-0.95,-0.07,132.69,43.88,33.57
807524,-0.83,-1.15,-0.22,72.33,18.80,29.54
807533,-0.84,-1.00,-0.41,41.93,3.48,15.50
807541,-0.81,-0.62,-0.44,-9.28,0.12,-0.12
807550,-0.80,-0.44,-0.34,-45.35,4.52,-3.54
807558,-0.77,-0.32,-0.33,-50.42,9.40,1.34
807567,-0.79,-0.14,-0.30,-47.18,10.44,11.84
807575,-0.72,-0.11,-0.24,-42.72,9.95,28.99
807584,-0.75,0.03,-0.12,-48.46,5.80,49.38
807592,-0.82,0.01,-0.02,-54.63,-4.09,74.22
807601,-1.02,-0.31,-0.10,-47.73,-17.46,94.60
807609,-1.06,-0.67,-0.07,-46.20,-26.55,96.62
807618,-1.11,-0.79,0.03,-59.39,-30.88,82.40
807627,-1.11,-0.81,0.28,-68.12,-35.16,64.51
807635,-1.15,-0.92,0.28,-68.91,-43.52,45.78
807644,-1.20,-0.92,0.32,-63.35,-52.49,22.83
807652,-1.18,-0.98,0.40,-56.21,-58.72,-2.81
807661,-1.11,-0.89,0.45,-43.95,-64.27,-31.49
807669,-1.05,-0.68,0.43,-50.17,-72.57,-58.35
807678,-0.97,-0.48,0.48,-57.68,-80.26,-77.88
807687,-0.87,-0.34,0.36,-60.67,-87.46,-88.87
807695,-0.82,-0.15,0.42,-61.89,-90.70,-91.86
807704,-0.89,-0.32,0.36,-44.13,-88.99,-86.06
807712,-0.85,-0.43,0.36,-12.63,-86.91,-84.72
807721,-0.88,-0.53,0.23,5.00,-84.11,-87.16
807729,-0.86,-0.53,0.13,16.54,-76.84,-91.55
807738,-0.84,-0.48,0.01,23.25,-65.61,-96.07
807746,-0.83,-0.47,-0.08,29.54,-48.83,-98.02
807755,-0.80,-0.43,-0.17,30.15,-29.36,-96.80
807764,-0.80,-0.48,-0.26,32.59,-5.07,-92.35
807772,-0.72,-0.13,-0.12,26.25,23.32,-84.72
807781,-0.76,-0.34,-0.13,22.40,45.96,-63.96
807789,-0.75,-0.47,-0.03,44.56,60.97,-46.51
807798,-0.76,-0.51,-0.09,47.55,69.09,-35.64
807807,-0.74,-0.43,-0.12,45.35,73.91,-25.76
807815,-0.70,-0.33,-0.13,40.65,78.06,-12.45
807824,-0.69,-0.31,-0.20,40.04,79.90,5.68
807832,-0.67,-0.34,-0.29,48.40,80.51,27.28
807841,-0.64,-0.32,-0.44,49.13,80.63,49.99
807849,-0.62,-0.38,-0.51,46.02,83.98,73.36
807858,-0.68,-0.43,-0.50,41.93,92.04,93.32
807867,-0.70,-0.54,-0.32,31.62,98.63,106.20
807875,-0.72,-0.57,-0.22,18.68,95.58,111.45
807884,-0.71,-0.56,-0.07,2.32,83.31,114.62
807892,-0.77,-0.57,-0.00,-12.70,66.89,118.59
807901,-0.83,-0.53,-0.01,-25.09,48.58,120.73
807909,-0.88,-0.45,-0.01,-39.37,30.58,120.73
807918,-0.90,-0.46,-0.02,-50.78,15.20,120.06
807926,-1.04,-0.56,-0.04,-62.50,2.93,118.41
807935,-1.00,-0.74,0.08,-65.37,-3.91,110.72
807943,-1.02,-0.70,0.22,-70.43,-9.40,95.28
807952,-1.05,-0.69,0.29,-77.03,-19.96,81.18
807961,-1.07,-0.74,0.36,-74.65,-32.10,68.18
807969,-1.08,-0.80,0.40,-70.19,-44.19,52.61
807978,-1.05,-0.81,0.43,-55.91,-53.16,34.36
807986,-1.05,-0.74,0.49,-43.76,-60.12,15.44
807995,-1.04,-0.72,0.50,-31.07,-66.53,-1.53
808004,-1.03,-0.71,0.54,-17.64,-73.67,-17.27
808012,-1.00,-0.71,0.52,-6.35,-79.77,-33.63
808020,-0.96,-0.76,0.51,4.46,-83.74,-50.29
808029,-0.88,-0.60,0.48,15.69,-87.46,-68.24
808038,-0.91,-0.50,0.37,20.87,-90.15,-80.08
808046,-0.86,-0.59,0.23,39.49,-90.76,-86.49
808055,-0.81,-0.51,0.10,48.28,-85.51,-95.40
808064,-0.79,-0.41,0.03,46.20,-73.67,-100.46
808072,-0.80,-0.37,-0.01,47.24,-56.58,-99.30
808081,-0.77,-0.37,-0.03,50.72,-36.38,-93.57
808089,-0.80,-0.36,-0.03,48.71,-15.14,-86.49
808098,-0.81,-0.43,-0.04,48.83,4.82,-77.58
808106,-0.80,-0.50,-0.06,52.25,24.48,-70.68
808115,-0.75,-0.56,-0.15,55.18,43.70,-64.76
808123,-0.67,-0.43,-0.04,52.19,65.67,-60.18
808132,-0.71,-0.34,-0.06,43.03,81.67,-49.01
808141,-0.68,-0.38,-0.17,46.88,88.32,-31.07
808149,-0.66,-0.35,-0.20,44.74,94.67,-13.18
808158,-0.65,-0.36,-0.30,37.05,100.71,4.21
808166,-0.64,-0.35,-0.28,29.79,109.50,21.48
808175,-0.67,-0.34,-0.22,22.77,116.88,39.37
808184,-0.67,-0.43,-0.13,16.60,118.77,55.66
808192,-0.73,-0.47,-0.08,11.41,110.78,68.85
808201,-0.73,-0.54,-0.08,2.75,95.95,80.08
808209,-0.72,-0.49,-0.15,-10.44,78.86,88.20
808218,-0.62,-0.32,-0.24,-27.04,65.61,97.72
