timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
4689618,-0.14,-0.64,-0.29,182.92,-9.22,-40.59
4689627,-0.34,-0.49,-0.51,141.97,23.50,-22.89
4689635,-0.36,-0.77,-0.75,125.98,57.37,1.53
4689644,-0.33,-0.79,-0.35,50.17,95.34,25.21
4689653,-0.31,-1.05,-0.40,25.82,118.04,47.49
4689661,-0.24,-1.18,-0.34,11.41,116.88,60.36
4689670,-0.40,-1.21,0.02,-22.16,109.62,63.66
4689678,-0.31,-1.19,-0.38,-24.17,93.87,55.97
4689687,-0.28,-1.12,-0.27,-47.36,77.64,45.35
4689695,-0.38,-1.03,-0.45,-85.14,66.47,36.13
4689704,-0.18,-0.96,-0.39,-116.88,65.80,25.63
4689713,-0.39,-0.95,-0.24,-149.11,61.22,17.52
4689721,-0.37,-0.89,-0.10,-187.62,57.56,14.10
4689729,-0.26,-0.78,-0.00,-209.78,51.64,7.69
4689738,-0.38,-0.70,0.08,-256.96,42.60,6.35
4689747,-0.45,-0.65,0.23,-292.11,30.76,8.61
4689755,-0.77,-0.56,0.18,-308.23,11.29,13.12
4689764,-0.90,-0.55,0.26,-315.55,-10.07,21.24
4689772,-1.06,-0.69,0.34,-311.58,-25.88,33.20
4689781,-1.21,-0.78,0.51,-312.68,-30.94,39.92
4689789,-1.18,-0.68,0.80,-276.12,-26.79,36.87
4689798,-1.16,-0.60,0.81,-225.83,-24.90,31.74
4689807,-1.02,-0.45,0.85,-181.76,-29.05,27.47
4689815,-1.02,-0.31,0.77,-144.29,-33.94,24.72
4689824,-0.93,-0.42,0.61,-112.00,-33.08,23.01
4689832,-0.89,-0.37,0.72,-94.54,-27.95,14.40
4689841,-0.81,-0.42,0.71,-59.14,-24.60,2.87
4689850,-0.76,-0.41,0.97,-37.66,-21.48,-7.45
4689858,-0.81,-0.37,1.25,-19.47,-23.25,-17.40
4689867,-0.56,-0.34,1.39,20.63,-32.59,-28.08
4689875,-0.49,-0.31,1.34,69.34,-51.82,-38.45
4689884,-0.57,-0.27,1.15,128.97,-73.18,-45.96
4689892,-0.34,-0.28,0.94,204.96,-87.83,-48.03
4689901,-0.28,-0.48,0.70,259.03,-96.01,-44.92
4689910,-0.24,-0.46,0.49,282.10,-99.12,-45.04
4689918,-0.30,-0.55,0.25,262.51,-89.66,-38.33
4689927,-0.24,-0.71,0.12,253.23,-69.89,-33.20
4689935,-0.14,-0.68,0.20,219.54,-49.32,-27.89
4689944,-0.25,-0.83,0.06,200.62,-28.50,-19.84
4689952,-0.37,-0.99,-0.26,187.56,-6.10,-10.86
4689961,-0.46,-0.78,-0.19,141.05,26.12,-9.52
4689970,-0.47,-0.82,-0.22,122.01,57.01,0.98
4689978,-0.47,-0.91,-0.05,104.37,78.92,15.93
4689987,-0.44,-1.00,-0.03,80.99,88.87,28.20
4689995,-0.37,-1.09,-0.05,67.08,85.94,34.42
4690004,-0.34,-1.06,-0.11,50.42,69.52,33.75
4690012,-0.33,-0.99,-0.25,33.20,57.07,31.86
4690020,-0.36,-0.87,-0.34,4.82,52.00,29.91
4690029,-0.52,-0.85,-0.17,-32.59,52.92,28.56
4690038,-0.53,-0.88,-0.09,-57.01,48.10,22.58
4690047,-0.44,-0.84,0.00,-87.46,35.83,14.47
4690055,-0.47,-0.81,-0.06,-129.82,23.01,9.58
4690064,-0.68,-0.75,-0.06,-181.40,14.40,7.63
4690072,-0.67,-0.61,0.06,-216.67,13.55,7.26
4690081,-0.72,-0.56,0.12,-222.41,11.90,8.91
4690089,-0.84,-0.52,0.17,-229.06,0.55,15.81
4690098,-1.45,-0.68,0.78,-237.37,-9.16,23.07
4690106,-1.45,-0.75,1.25,-108.89,7.93,10.25
4690115,-0.74,-0.12,0.60,-62.50,8.85,-17.52
4690123,-0.74,-0.32,0.40,-141.85,-35.34,0.85
4690132,-0.79,-0.65,0.46,-161.44,-73.12,29.85
4690140,-0.88,-0.66,0.39,-154.85,-91.98,46.08
4690149,-0.99,-0.61,0.52,-118.04,-87.10,49.80
4690158,-0.86,-0.70,0.51,-35.77,-73.73,44.92
4690166,-0.84,-0.73,0.51,-8.00,-69.21,38.15
4690175,-0.65,-0.82,0.31,5.68,-66.71,33.51
4690184,-0.63,-0.79,0.43,19.90,-56.70,23.68
4690192,-0.71,-0.72,0.49,17.64,-38.02,7.20
4690201,-0.51,-0.56,0.53,22.22,-21.97,-10.19
4690209,-0.70,-0.39,0.69,29.42,-13.98,-23.56
4690218,-0.55,-0.36,0.70,44.07,-9.89,-28.87
4690226,-0.50,-0.40,0.72,66.77,-8.18,-27.47
4690235,-0.32,-0.37,0.74,87.46,-9.89,-27.28
4690243,-0.48,-0.46,0.59,94.48,-9.83,-20.87
4690252,-0.45,-0.57,0.52,110.72,-6.59,-18.92
4690260,-0.52,-0.75,0.42,119.75,-0.12,-18.86
4690269,-0.44,-0.87,0.30,129.33,11.11,-20.51
4690277,-0.49,-1.02,0.04,113.59,24.05,-22.09
4690286,-0.41,-0.97,0.08,85.63,44.80,-22.77
4690295,-0.39,-1.05,-0.08,55.60,63.23,-20.45
4690303,-0.31,-0.83,0.23,20.20,84.53,-19.04
4690312,-0.28,-0.85,0.16,2.62,93.38,-9.70
4690320,-0.26,-0.86,0.11,-11.11,94.36,0.37
4690329,-0.38,-0.76,0.11,-38.88,97.60,7.93
4690338,-0.38,-0.74,-0.13,-71.59,97.29,15.26
4690346,-0.43,-0.76,0.16,-116.64,98.51,21.67
4690355,-0.40,-0.86,0.25,-150.88,89.42,24.17
4690363,-0.41,-0.91,0.40,-172.85,67.81,22.16
4690372,-0.60,-0.89,0.45,-192.69,42.72,18.43
4690381,-0.69,-0.85,0.42,-190.67,18.37,13.12
4690389,-0.64,-0.77,0.44,-171.20,1.59,8.97
4690397,-0.72,-0.74,0.33,-156.31,-11.11,9.77
4690406,-0.71,-0.72,0.31,-157.04,-21.97,15.32
4690415,-0.94,-0.57,0.35,-184.14,-28.20,22.34
4690423,-0.89,-0.56,0.48,-171.26,-26.00,27.40
4690432,-0.89,-0.53,0.54,-148.62,-19.65,32.29
4690440,-0.92,-0.40,0.67,-145.75,-15.14,37.11
4690449,-0.97,-0.35,0.70,-131.65,-14.47,43.09
4690457,-0.95,-0.33,0.72,-100.28,-15.01,49.68
4690466,-0.93,-0.34,0.76,-76.72,-14.53,50.05
4690474,-0.88,-0.31,0.79,-54.38,-10.93,40.34
4690483,-0.79,-0.29,1.00,-51.57,-7.87,26.49
4690491,-0.77,-0.24,1.06,-41.93,-7.87,9.40
4690500,-0.69,-0.21,1.09,-14.34,-13.12,-1.95
4690509,-0.54,-0.23,1.24,14.65,-25.88,-11.29
4690517,-0.48,-0.17,1.24,50.66,-42.36,-22.95
4690526,-0.48,-0.17,1.09,97.60,-54.63,-32.10
4690535,-0.41,-0.20,0.94,146.12,-61.52,-38.51
4690543,-0.41,-0.26,0.86,180.30,-64.76,-41.14
4690551,-0.53,-0.49,0.67,199.89,-62.74,-38.39
4690560,-0.39,-0.37,0.65,213.20,-58.41,-38.82
4690569,-0.56,-0.61,0.49,205.44,-54.50,-28.50
4690577,-0.43,-0.75,0.39,206.60,-47.79,-22.46
4690586,-0.42,-0.74,0.31,198.00,-39.98,-22.03
4690595,-0.38,-0.69,0.03,180.48,-20.26,-15.99
4690603,-0.38,-0.76,0.01,172.49,3.48,-7.39
4690611,-0.37,-0.83,-0.08,124.08,25.51,1.28
4690620,-0.32,-0.84,-0.21,99.73,51.82,8.73
4690628,-0.37,-0.80,0.13,65.19,79.96,18.74
4690637,-0.34,-1.01,0.00,46.33,86.79,29.54
4690646,-0.27,-1.03,0.16,26.49,78.31,33.69
4690654,-0.45,-1.02,0.21,6.71,65.86,31.98
4690663,-0.38,-1.01,0.04,0.49,45.90,25.45
4690671,-0.30,-0.92,0.10,-17.27,34.97,19.71
4690680,-0.25,-0.91,-0.07,-44.80,30.76,17.58
4690688,-0.38,-0.85,-0.02,-87.40,33.69,17.03
4690697,-0.38,-0.80,0.14,-129.58,37.60,16.85
4690706,-0.60,-0.77,0.12,-157.29,35.22,15.50
4690714,-0.72,-0.75,0.18,-182.01,32.23,12.76
4690723,-0.70,-0.71,0.34,-201.54,28.93,9.58
4690732,-0.74,-0.69,0.40,-207.21,22.22,9.16
4690740,-0.89,-0.71,0.44,-216.13,10.01,12.88
4690748,-0.98,-0.69,0.55,-218.75,-7.63,19.71
4690757,-1.07,-0.57,0.61,-210.82,-23.86,25.39
4690766,-1.10,-0.48,0.65,-192.99,-34.42,33.14
4690774,-1.10,-0.40,0.71,-166.02,-34.85,39.43
4690783,-1.10,-0.35,0.65,-140.50,-34.06,47.00
4690791,-1.13,-0.29,0.62,-111.45,-33.69,53.34
4690800,-1.03,-0.19,0.82,-88.07,-30.94,53.04
4690808,-0.84,-0.33,0.92,-39.92,-24.23,45.59
4690817,-0.84,-0.25,1.13,-11.17,-20.87,21.12
4690826,-0.75,-0.21,1.25,9.22,-25.09,-0.67
4690834,-0.59,-0.15,1.32,28.75,-39.49,-17.52
4690842,-0.32,-0.04,1.35,45.96,-59.20,-26.73
4690851,-0.53,-0.08,1.21,86.67,-74.52,-29.85
4690860,-0.42,-0.08,0.96,137.70,-87.28,-31.56
4690868,-0.38,-0.19,0.71,190.06,-93.20,-30.64
4690877,-0.36,-0.34,0.56,205.02,-93.14,-24.29
4690885,-0.36,-0.46,0.44,212.83,-88.44,-21.55
4690894,-0.40,-0.67,0.24,218.57,-75.32,-22.52
4690903,-0.46,-0.75,0.19,207.52,-57.62,-23.74
4690911,-0.45,-0.88,0.12,193.79,-37.54,-22.83
4690920,-0.37,-0.81,0.05,179.87,-8.48,-24.54
4690928,-0.42,-0.88,-0.17,152.47,21.00,-21.85
4690937,-0.44,-0.75,-0.06,108.28,52.80,-16.60
4690945,-0.46,-0.84,-0.07,84.78,79.47,-5.98
4690954,-0.44,-0.88,0.07,64.88,96.44,4.94
4690963,-0.36,-0.94,0.12,45.90,97.72,14.77
4690971,-0.33,-0.91,0.10,27.04,98.94,21.12
4690980,-0.36,-0.93,0.14,11.84,96.86,26.37
4690988,-0.31,-0.96,0.27,3.23,85.57,27.65
4690997,-0.33,-0.94,0.09,-0.67,60.18,25.39
4691006,-0.34,-0.87,-0.03,-32.71,43.40,22.58
4691014,-0.46,-0.86,-0.05,-83.68,39.06,20.87
4691023,-0.52,-0.86,0.03,-126.28,41.26,17.94
4691031,-0.53,-0.79,0.14,-153.69,42.05,12.88
4691040,-0.60,-0.72,0.20,-176.33,38.51,8.36
4691048,-0.64,-0.67,0.31,-199.95,32.47,6.53
4691057,-0.67,-0.62,0.47,-214.60,24.96,7.63
4691065,-0.75,-0.55,0.60,-222.47,17.09,10.50
4691074,-0.93,-0.56,0.55,-235.41,-0.18,21.24
4691082,-1.00,-0.50,0.68,-234.01,-16.91,32.35
4691091,-1.10,-0.51,0.66,-219.06,-28.75,41.75
4691100,-1.06,-0.46,0.78,-185.55,-31.13,44.37
4691108,-1.04,-0.38,0.82,-137.94,-28.69,41.02
4691117,-1.01,-0.37,0.76,-104.37,-27.34,39.12
4691125,-1.12,-0.23,0.76,-79.83,-28.08,36.38
4691134,-1.00,-0.30,0.77,-62.74,-30.94,37.17
4691142,-1.00,-0.29,0.87,-28.93,-31.80,29.11
4691151,-0.77,-0.34,0.97,-13.37,-32.71,13.18
4691159,-0.71,-0.28,1.22,16.24,-32.78,-6.96
4691168,-0.63,-0.17,1.25,31.98,-42.24,-24.96
4691177,-0.56,-0.13,1.32,60.55,-56.27,-34.85
4691185,-0.31,-0.23,1.19,120.48,-68.48,-42.66
4691194,-0.33,-0.06,0.86,177.92,-78.67,-49.74
4691202,-0.51,-0.25,0.64,208.56,-81.18,-39.92
4691211,-0.43,-0.52,0.52,234.13,-77.45,-34.97
