timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
15383,-0.86,0.18,0.13,18.01,-25.7,-31.37
15392,-0.9,0.36,0.25,15.56,-19.1,-34.18
15400,-0.9,0.31,0.27,15.14,-15.2,-32.96
15409,-0.99,0.41,0.33,13.37,-13.49,-29.54
15417,-0.87,0.13,0.35,12.21,-12.39,-24.17
15426,-0.92,0.08,0.29,10.01,-11.84,-25.45
15434,-0.97,0.34,0.19,0.55,-11.66,-30.58
15443,-0.94,0.14,0.16,0.67,-9.28,-30.33
15451,-0.93,0.26,0.21,-5.92,-5.37,-31.49
15460,-0.96,0.19,0.15,-10.86,-1.1,-31.13
15469,-0.91,0.31,0.24,-13.98,3.72,-31.25
15477,-0.98,0.36,0.29,-14.22,5.37,-25.45
15486,-0.96,0.05,0.14,-12.7,3.78,-15.93
15494,-0.97,0.12,0.23,-20.75,4.88,-14.89
15503,-1.01,0.32,0.31,-26.79,5.98,-15.81
15512,-0.97,0.23,0.12,-25.27,6.1,-9.77
15520,-1,0.23,0.15,-29.3,7.08,-3.3
15529,-0.97,0.12,0.1,-32.65,9.22,-0.06
15537,-0.97,0.09,-0.03,-34.24,11.29,0.55
15546,-0.96,0.11,0.06,-38.57,17.21,-0.92
15554,-0.99,0.21,0.08,-39.61,21.06,-1.16
15563,-1.01,0.27,0.09,-38.7,23.19,0.98
15571,-1.02,0.22,0.25,-39.31,24.05,4.82
15580,-0.99,0.1,-0.01,-37.72,20.81,8.36
15589,-0.99,0.22,0.07,-41.02,18.8,7.63
15597,-0.98,0.21,0.04,-44.01,21.42,7.26
15606,-0.92,0.23,0.07,-43.03,23.68,11.05
15614,-1.01,0.26,0.17,-45.04,23.44,13.31
15623,-0.97,0.22,0.01,-41.63,20.08,15.01
15632,-1.03,0.29,0.07,-36.5,19.17,18.07
15640,-0.98,0.15,-0.05,-32.35,16.05,18.74
15649,-1.01,0.23,-0.08,-28.44,10.99,15.5
15657,-1.03,0.31,-0.05,-24.35,8.06,13.98
15666,-1,0.33,0.1,-19.04,8.12,19.41
15674,-1,0.14,0.08,-15.14,7.75,26.43
15683,-0.97,0.17,0.21,-18.13,6.53,26.31
15691,-0.99,0.31,0.17,-15.93,3.11,27.59
15700,-0.95,0.04,0.09,-12.15,1.1,32.1
15709,-1,0.49,0.15,-12.08,-1.22,30.88
15717,-0.95,0.32,0.06,-9.16,-1.1,35.89
15726,-1,0.02,-0.01,-2.38,-3.78,40.53
15734,-0.96,0.32,0.16,-3.48,-5.19,34.73
15743,-0.94,0.13,0.04,3.72,-10.5,33.63
15751,-0.98,0.12,-0.03,6.59,-14.65,29.48
15760,-0.98,0.56,0.2,4.46,-14.22,23.56
15768,-0.97,0.04,-0.1,13.31,-16.6,30.33
15777,-0.96,0.08,-0.09,14.77,-19.04,27.83
15786,-0.87,0.52,0.32,9.89,-15.08,15.75
15794,-0.99,0.07,0.03,22.09,-19.23,16.78
15803,-0.91,0.23,0.18,22.95,-21.42,11.6
15811,-0.91,0.27,0.24,22.58,-21.18,4.46
15820,-0.92,0.18,0.12,28.56,-24.96,0.92
15828,-0.99,0.23,0.01,27.65,-27.65,-3.42
15837,-0.9,0.14,0.15,24.05,-26.12,-7.39
15845,-0.85,0.12,0.25,20.69,-25.82,-12.15
