a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
-0.086,-0.910,0.342,0.122,-3.601,-1.892,-0.06,6.82,8.26,-0.35,0.03,-0.06
-0.100,-0.966,0.361,3.418,-2.991,-2.136,-0.17,6.86,7.96,-0.31,0.06,-0.06
-0.096,-0.946,0.354,3.235,-2.136,-1.953,-0.12,7.01,8.05,-0.32,0.04,-0.06
-0.095,-0.934,0.348,1.953,-3.601,-2.441,-0.05,6.94,8.24,-0.34,0.02,-0.07
-0.110,-0.939,0.357,2.319,-4.456,-3.113,-0.17,6.66,7.94,-0.25,0.04,-0.06
-0.107,-0.913,0.340,2.930,-4.272,-2.625,-0.11,6.70,8.00,-0.22,-0.00,-0.01
-0.094,-0.924,0.329,2.625,-4.395,-2.991,-0.02,6.74,8.23,-0.21,-0.00,0.00
-0.092,-0.946,0.378,3.967,-7.019,-4.822,-0.00,6.93,8.29,-0.22,0.01,0.01
-0.136,-0.974,0.396,3.601,-5.737,-4.211,-0.13,6.86,8.11,-0.19,0.04,-0.02
-0.123,-0.930,0.339,1.282,-1.404,-0.610,-0.11,6.82,8.24,-0.19,0.01,-0.01
-0.093,-0.936,0.326,2.869,-2.197,-0.916,-0.03,6.95,8.42,-0.22,0.02,-0.02
-0.106,-0.929,0.345,2.686,-6.042,-3.296,-0.14,6.59,8.03,-0.19,0.06,-0.00
-0.139,-0.954,0.381,3.357,-6.714,-3.845,-0.24,6.70,8.11,-0.14,0.01,0.01
-0.114,-0.956,0.359,2.014,-1.343,-0.793,-0.10,6.89,8.39,-0.15,-0.01,-0.00
-0.105,-0.945,0.343,2.136,-0.671,1.221,0.00,6.91,8.59,-0.18,0.01,-0.01
-0.114,-0.948,0.343,2.930,-1.587,0.000,-0.08,6.82,8.34,-0.21,0.05,-0.01
-0.111,-0.950,0.336,1.892,-1.221,-0.916,-0.12,6.82,8.33,-0.22,0.04,-0.02
-0.103,-0.929,0.324,0.732,-2.258,-1.587,0.01,6.71,8.50,-0.25,0.01,-0.03
-0.118,-0.937,0.348,1.404,-3.296,-2.136,-0.09,6.77,8.32,-0.21,0.06,-0.03
-0.137,-0.981,0.378,1.648,-0.977,-0.427,-0.13,6.80,8.18,-0.20,0.04,-0.05
-0.109,-0.942,0.340,-0.305,2.014,1.221,-0.09,6.85,8.37,-0.22,0.02,-0.04
-0.103,-0.916,0.331,0.854,-0.793,-0.244,-0.13,6.51,8.19,-0.18,0.04,-0.04
-0.121,-0.948,0.359,2.136,-2.258,-1.770,-0.21,6.53,8.10,-0.13,0.00,0.00
-0.125,-0.969,0.355,0.793,1.221,0.854,-0.10,6.72,8.43,-0.11,-0.02,-0.01
-0.103,-0.945,0.329,-0.366,2.808,1.892,-0.03,6.73,8.68,-0.12,0.01,-0.02
-0.107,-0.941,0.337,0.671,-0.122,0.854,-0.20,6.65,8.33,-0.11,0.04,-0.02
-0.116,-0.941,0.349,0.244,-0.671,0.488,-0.23,6.58,8.34,-0.11,0.01,-0.01
-0.119,-0.942,0.358,0.366,1.282,1.282,-0.09,6.80,8.40,-0.13,0.01,-0.00
-0.110,-0.937,0.348,0.549,2.014,1.465,-0.10,6.81,8.41,-0.17,0.02,-0.00
-0.134,-0.959,0.377,1.587,1.160,0.977,-0.07,6.79,8.45,-0.18,0.03,-0.02
-0.132,-0.977,0.382,1.587,2.502,1.770,-0.18,6.63,8.22,-0.16,0.04,-0.03
-0.102,-0.928,0.334,-0.244,5.920,5.920,-0.18,6.74,8.35,-0.15,-0.00,-0.01
-0.095,-0.911,0.331,0.732,4.761,5.066,-0.06,6.74,8.47,-0.18,0.02,-0.03
-0.105,-0.935,0.347,3.540,3.235,3.723,-0.19,6.57,8.16,-0.15,0.03,-0.03
-0.118,-0.960,0.359,3.906,3.113,3.845,-0.06,6.59,8.46,-0.15,-0.02,-0.01
-0.134,-1.013,0.383,2.625,7.690,5.859,0.03,6.60,8.52,-0.11,0.02,-0.03
-0.107,-0.999,0.352,-0.549,10.925,8.362,-0.11,6.70,8.51,-0.12,0.02,-0.02
-0.082,-0.910,0.320,-4.578,11.292,9.888,-0.07,6.81,8.63,-0.16,0.03,-0.03
-0.092,-0.914,0.348,-3.052,9.399,8.057,-0.18,6.64,8.37,-0.18,0.04,-0.06
-0.109,-0.976,0.393,-0.305,11.597,8.484,-0.19,6.29,8.15,-0.15,0.02,-0.05
-0.121,-0.990,0.407,-0.977,15.564,11.047,-0.23,6.57,8.29,-0.10,-0.01,-0.01
-0.094,-0.988,0.376,-2.441,23.437,17.334,-0.11,6.63,8.47,-0.08,-0.02,-0.03
-0.070,-0.964,0.350,-4.272,24.902,18.982,-0.16,6.68,8.50,-0.07,0.00,-0.01
-0.086,-0.958,0.388,-5.310,24.231,19.836,-0.10,6.71,8.58,-0.10,0.02,-0.03
-0.076,-0.956,0.382,-6.287,26.489,21.057,-0.14,6.78,8.40,-0.11,0.06,-0.03
-0.051,-0.916,0.355,-6.653,29.846,23.010,-0.19,6.72,8.50,-0.16,0.04,-0.01
-0.050,-0.909,0.368,-4.517,30.334,22.888,-0.00,6.70,8.75,-0.22,0.08,0.00
-0.060,-0.939,0.403,-0.183,31.799,22.339,-0.06,6.68,8.64,-0.24,0.09,0.02
-0.046,-0.960,0.388,1.526,33.813,23.254,-0.13,6.49,8.32,-0.22,0.10,0.04
0.002,-0.926,0.327,-0.427,36.194,25.269,-0.27,6.48,8.06,-0.15,0.08,0.10
-0.004,-0.920,0.352,0.183,34.424,24.109,-0.18,6.52,8.23,-0.14,0.02,0.11
-0.008,-0.951,0.382,0.000,35.583,23.254,-0.17,6.52,8.30,-0.16,-0.01,0.09
0.002,-0.956,0.352,-1.343,38.452,24.902,-0.23,6.39,8.18,-0.10,0.02,0.07
-0.037,-1.006,0.414,1.343,43.396,33.020,-0.01,6.28,8.80,0.01,0.00,0.04
-0.017,-1.032,0.420,3.174,48.462,40.039,0.01,6.78,8.99,0.04,0.05,0.06
0.071,-0.925,0.303,-2.625,55.115,49.194,-0.02,6.44,8.76,0.05,0.04,0.09
0.062,-0.895,0.335,-1.953,52.673,45.410,0.24,6.13,8.95,0.09,0.04,0.12
0.022,-0.962,0.347,2.991,54.688,39.917,0.14,5.94,8.54,0.17,0.13,0.20
0.151,-0.916,0.244,-3.113,58.350,40.710,-0.14,6.20,7.81,0.27,0.17,0.35
0.184,-0.785,0.208,-4.333,46.997,33.142,-0.26,6.79,7.64,0.26,0.09,0.32
0.178,-0.823,0.235,0.732,38.208,26.245,-0.31,6.97,7.57,0.22,0.03,0.24
0.172,-0.878,0.268,4.272,24.414,16.235,-0.36,6.91,7.57,0.21,-0.02,0.22
0.150,-0.947,0.332,2.808,21.545,14.282,-0.17,6.96,7.95,0.19,-0.10,0.18
-,-,-,-,-,-,-,-,-,-,-,-
-0.713,0.160,-0.973,163.025,-620.117,-487.061,1.43,-1.68,5.68,-1.77,-0.12,-1.87
-2.892,-3.078,2.989,229.309,-664.917,-626.099,-3.43,2.66,10.42,1.20,3.23,2.17
-2.924,-4.000,1.686,305.176,-514.221,-586.121,-5.41,9.30,2.46,0.19,-0.74,-0.60
-0.106,0.502,0.387,-300.659,-6.165,-100.647,1.66,4.63,11.69,0.26,0.03,1.35
-0.655,-0.871,0.232,-66.467,-12.573,-102.783,-0.49,7.92,8.51,0.50,0.59,0.88
-0.878,-0.934,0.081,-25.513,-17.822,-27.832,0.02,9.02,10.18,0.53,0.05,0.70
-0.975,-1.085,0.140,-26.978,-10.803,-22.461,-0.06,10.22,10.49,0.45,0.77,0.27
-0.980,-0.897,0.189,-38.513,-4.517,-6.409,-0.63,10.10,10.01,-0.01,0.28,-0.05
-0.866,-0.840,0.159,-30.640,1.038,6.348,-0.16,8.53,9.21,-0.27,0.32,-0.23
-0.801,-0.819,0.162,-6.348,10.620,31.311,-0.45,7.75,8.24,-0.29,0.36,-0.36
-0.772,-0.825,0.202,1.831,22.827,39.673,-0.58,7.76,8.23,-0.26,0.31,-0.47
-0.779,-0.829,0.213,12.573,36.682,61.584,-0.55,7.26,8.74,-0.20,0.15,-0.55
-0.766,-0.842,0.196,23.254,48.401,78.674,-0.58,6.15,8.26,-0.01,-0.19,-0.63
-0.602,-0.914,0.206,40.833,85.266,127.197,-0.54,5.51,7.86,0.27,-0.55,-0.59
-0.589,-0.915,0.264,35.889,108.948,155.273,-0.19,3.88,7.43,0.77,-0.63,-0.29
-0.470,-0.865,0.289,-37.537,162.598,195.557,-0.41,3.50,6.05,1.23,-0.25,0.26
-0.439,-0.859,0.226,-69.153,190.125,199.463,-0.70,4.50,5.87,1.43,-0.25,0.77
-0.359,-0.766,0.147,-53.467,200.256,184.753,-0.62,6.31,6.24,1.19,-0.22,0.85
-0.317,-0.720,0.123,-51.392,204.407,167.297,-0.58,6.73,6.73,0.99,-0.16,1.04
-0.146,-0.742,0.037,-41.687,188.354,124.023,-0.25,8.34,7.44,0.47,-0.14,1.04
-0.130,-0.818,0.021,-30.334,158.569,97.717,0.17,8.59,7.93,0.28,-0.03,1.11
-0.152,-0.925,0.067,-22.217,89.783,47.729,-0.00,8.58,7.92,0.17,0.00,0.87
-0.170,-0.976,0.128,-19.897,60.608,29.907,0.51,8.56,8.27,-0.05,0.06,0.59
-0.263,-1.075,0.312,-20.447,24.414,14.771,0.43,8.86,8.18,-0.06,0.11,0.37
-0.282,-1.083,0.346,-22.156,19.897,16.418,0.36,8.18,7.88,-0.16,0.08,0.15
-0.213,-0.927,0.292,-28.564,30.273,27.649,0.16,7.91,7.16,-0.15,0.12,0.13
-0.180,-0.853,0.277,-24.048,33.386,30.457,-0.01,8.00,6.89,-0.14,0.10,0.14
-0.200,-0.894,0.359,-7.324,30.579,26.245,0.16,8.01,7.00,-0.14,-0.02,0.08
-0.203,-0.957,0.386,-1.404,30.396,24.902,0.23,8.00,7.15,-0.19,0.00,0.07
-0.175,-0.931,0.322,-5.493,32.715,26.489,0.36,8.14,7.35,-0.24,0.02,0.08
-0.154,-0.886,0.276,-7.019,30.823,24.780,0.29,7.93,7.20,-0.26,0.06,0.01
-0.123,-0.864,0.255,-3.540,17.761,13.489,0.32,7.96,7.20,-0.25,0.04,0.02
-0.119,-0.870,0.266,-1.343,9.521,6.592,0.32,7.94,7.53,-0.36,0.02,-0.01
-0.116,-0.883,0.342,1.221,-3.418,-3.540,0.34,7.62,7.66,-0.43,0.04,-0.05
-0.178,-0.981,0.387,2.502,-4.272,-4.395,0.09,7.16,6.95,-0.31,0.12,-0.06
-0.173,-0.991,0.355,-0.244,5.798,2.563,-0.02,7.41,7.11,-0.25,0.03,-0.03
-0.149,-0.952,0.333,-0.366,9.705,5.188,0.17,7.67,7.71,-0.27,-0.02,-0.08
-0.140,-0.972,0.347,1.221,10.193,5.615,0.05,7.47,7.48,-0.20,0.04,-0.04
-0.141,-0.979,0.337,-0.916,8.850,5.920,0.16,7.75,7.77,-0.23,-0.02,-0.05
-0.130,-0.945,0.314,-2.563,6.042,5.127,0.24,7.78,7.93,-0.29,0.03,-0.08
-0.138,-0.924,0.326,-0.916,4.639,3.784,0.34,7.57,8.04,-0.34,0.05,-0.14
-0.131,-0.940,0.282,1.953,3.357,2.991,0.22,7.00,7.43,-0.28,0.10,-0.11
-0.096,-0.921,0.270,1.770,1.892,2.197,0.10,6.95,7.53,-0.24,0.06,-0.08
-0.093,-0.879,0.306,0.305,-4.333,-2.625,0.16,7.24,7.70,-0.29,0.04,-0.05
-0.120,-0.895,0.319,1.526,-6.653,-5.188,0.10,7.00,7.39,-0.29,0.07,-0.04
-0.124,-0.916,0.284,4.639,-7.446,-6.592,-0.11,7.01,7.11,-0.23,0.04,0.05
-0.129,-0.942,0.306,5.676,-7.996,-6.958,0.12,7.34,7.77,-0.19,-0.04,0.03
-0.145,-1.025,0.398,5.676,-8.850,-7.996,0.23,7.60,8.18,-0.23,-0.01,0.04
-0.196,-1.024,0.397,4.211,-5.920,-5.127,0.28,7.75,8.14,-0.28,0.03,-0.03
-0.145,-0.930,0.301,-0.488,-0.244,-0.488,0.16,7.51,7.75,-0.27,0.07,-0.07
-0.148,-0.940,0.318,2.075,-2.258,-1.221,0.21,7.07,7.83,-0.25,0.04,-0.07
-0.174,-0.989,0.372,2.075,-2.563,-1.038,0.26,7.19,8.06,-0.27,0.04,-0.03
-0.161,-0.964,0.353,-0.732,0.488,1.343,0.24,7.40,8.13,-0.33,0.03,-0.04
-0.144,-0.916,0.287,-0.671,2.686,3.479,-0.04,7.14,7.25,-0.25,0.11,-0.08
-0.129,-0.925,0.304,1.709,0.488,1.953,-0.11,6.97,7.20,-0.16,0.02,-0.03
-0.137,-0.936,0.352,-0.183,-2.014,-1.404,0.10,7.08,7.83,-0.14,-0.05,-0.00
-0.152,-0.936,0.348,-1.099,-1.038,-1.465,0.20,7.47,8.06,-0.21,-0.02,0.02
-0.139,-0.916,0.307,1.221,-0.305,-1.404,0.11,7.21,7.80,-0.23,0.02,-0.03
-0.143,-0.945,0.310,3.479,-1.526,-2.319,0.10,7.12,7.75,-0.21,0.03,0.01
-0.182,-1.001,0.360,2.686,-2.380,-2.075,0.20,7.34,8.06,-0.21,-0.00,-0.01
-0.164,-0.970,0.334,-0.671,0.427,0.183,0.21,7.42,8.27,-0.29,0.02,-0.03
-0.138,-0.924,0.307,0.305,0.977,1.160,0.26,7.15,8.04,-0.32,0.05,-0.09
-0.145,-0.943,0.316,1.343,-0.610,-0.061,0.08,6.99,7.63,-0.28,0.08,-0.05
-0.147,-0.944,0.336,-0.061,0.244,0.549,0.10,7.09,7.83,-0.29,0.02,-0.05
-0.133,-0.914,0.321,-1.282,1.038,0.732,0.11,7.29,7.98,-0.35,-0.00,-0.04
-0.145,-0.921,0.324,1.038,-1.343,-2.014,0.05,7.02,7.80,-0.35,0.03,-0.08
-0.159,-0.955,0.344,2.563,-2.075,-2.686,-0.02,6.81,7.69,-0.27,0.02,-0.03
-0.165,-0.974,0.350,1.160,1.343,-0.793,0.07,7.17,8.19,-0.27,-0.02,-0.02
-0.152,-0.958,0.320,-0.061,2.991,0.488,0.15,7.27,8.39,-0.31,-0.00,-0.03
-0.146,-0.955,0.313,1.160,0.671,-0.183,0.15,6.85,8.07,-0.27,0.04,-0.07
-0.174,-0.990,0.358,2.563,-0.488,-0.061,0.01,6.82,8.01,-0.20,0.06,-0.03
-0.144,-0.952,0.324,-1.709,4.761,4.395,0.09,6.92,8.15,-0.22,0.04,-0.03
-0.123,-0.909,0.287,-3.113,5.554,5.005,0.07,6.92,8.22,-0.26,0.03,-0.04
-0.131,-0.915,0.305,0.305,0.000,0.488,-0.16,6.50,7.42,-0.15,0.05,-0.03
-0.158,-0.953,0.346,1.770,-1.465,-0.732,-0.09,6.70,7.57,-0.07,-0.03,0.04
-0.148,-0.952,0.322,-1.587,2.808,0.977,0.23,7.05,8.37,-0.07,-0.06,0.02
-0.142,-0.942,0.314,-1.465,2.625,1.648,0.32,7.22,8.63,-0.11,0.02,0.03
-0.196,-1.003,0.399,1.343,1.526,1.709,0.14,7.18,8.15,-0.12,0.07,-0.00
-0.191,-1.015,0.400,0.427,5.310,5.005,0.02,7.05,8.19,-0.12,0.05,-0.01
-0.165,-0.963,0.331,-3.906,12.512,11.353,0.17,7.01,8.43,-0.14,0.05,-0.02
-0.147,-0.957,0.350,-3.174,12.329,11.963,0.14,6.99,8.55,-0.18,0.06,-0.03
-0.155,-0.985,0.387,-2.319,14.648,14.038,0.13,7.00,8.31,-0.20,0.06,-0.03
-0.144,-0.977,0.378,-3.479,17.883,16.357,-0.06,7.01,7.90,-0.16,0.07,-0.04
-0.140,-0.964,0.376,-5.127,23.071,20.081,-0.17,7.13,7.70,-0.14,0.05,-0.05
-0.144,-0.983,0.391,-5.676,25.269,21.606,-0.17,6.99,7.75,-0.09,-0.01,-0.07
-0.106,-0.975,0.351,-8.972,33.081,27.161,0.03,6.91,8.16,-0.10,-0.04,-0.06
-0.070,-0.929,0.295,-11.353,35.400,28.809,0.10,6.87,8.25,-0.12,0.00,-0.05
-0.075,-0.913,0.326,-8.667,30.457,25.635,0.06,6.92,8.18,-0.11,0.03,-0.04
-0.101,-0.964,0.389,-6.226,28.931,24.353,0.10,6.72,8.20,-0.10,0.02,-0.06
-0.063,-0.978,0.347,-8.667,35.828,28.809,0.11,6.69,8.38,-0.11,0.04,-0.02
-0.033,-0.931,0.301,-10.376,36.926,30.640,0.20,6.96,8.54,-0.13,0.07,0.02
-0.026,-0.899,0.333,-7.690,31.738,27.466,0.06,7.16,8.36,-0.15,0.11,-0.00
-0.032,-0.911,0.355,-5.737,28.809,24.841,0.00,7.07,8.11,-0.19,0.10,-0.01
-0.006,-0.923,0.325,-4.883,25.085,21.423,-0.05,7.01,7.93,-0.19,0.09,-0.01
0.005,-0.905,0.301,-5.371,23.193,19.836,-0.02,6.92,7.90,-0.19,0.07,-0.01
-0.008,-0.920,0.336,-2.869,16.846,15.198,-0.03,6.81,7.88,-0.16,0.04,-0.02
-0.003,-0.941,0.350,-1.648,14.954,14.038,-0.08,6.81,7.89,-0.13,0.03,-0.02
0.011,-0.911,0.339,-3.357,13.184,12.634,-0.05,6.91,7.98,-0.12,0.03,-0.01
0.006,-0.914,0.356,-2.686,11.230,11.108,-0.11,6.89,7.77,-0.08,0.04,-0.02
0.012,-0.914,0.346,-2.747,8.423,8.423,-0.03,6.91,8.14,-0.09,-0.03,0.00
0.011,-0.918,0.364,-2.380,6.836,6.958,0.03,6.86,8.20,-0.11,0.01,0.00
-0.000,-0.953,0.388,-1.221,7.446,6.531,-0.13,6.94,8.00,-0.07,0.01,0.01
0.013,-0.945,0.359,-1.709,9.216,7.324,-0.01,7.06,8.16,-0.07,-0.01,-0.00
0.026,-0.931,0.343,-1.038,8.057,6.836,0.06,7.04,8.50,-0.09,0.00,-0.02
0.023,-0.931,0.355,-0.488,6.104,5.920,0.06,7.05,8.34,-0.12,0.03,-0.02
0.032,-0.926,0.338,-1.038,2.563,3.418,-0.07,7.10,8.23,-0.14,0.04,-0.02
0.024,-0.909,0.360,-0.610,0.000,1.526,0.05,6.94,8.22,-0.17,0.01,-0.03
0.003,-0.961,0.391,1.648,-0.488,0.732,0.09,6.81,8.34,-0.18,0.03,-0.01
0.017,-0.949,0.366,0.854,1.160,1.831,0.05,7.06,8.05,-0.15,0.04,-0.00
0.019,-0.974,0.418,1.953,0.732,2.380,0.10,6.93,8.29,-0.14,0.01,-0.04
-0.023,-0.997,0.434,0.916,2.686,4.333,-0.03,6.88,8.01,-0.10,0.06,-0.04
0.002,-0.966,0.372,-3.174,9.705,9.399,-0.05,7.11,8.18,-0.11,0.01,-0.05
0.041,-0.910,0.342,-2.075,9.644,9.460,-0.01,6.94,8.18,-0.14,0.02,-0.08
0.045,-0.908,0.366,0.122,5.859,6.287,-0.05,6.78,8.17,-0.15,0.02,-0.06
0.024,-0.939,0.381,0.122,5.005,5.432,-0.02,6.78,8.19,-0.14,-0.01,-0.05
0.032,-0.946,0.371,-1.099,7.080,6.226,0.05,6.79,8.35,-0.16,-0.00,-0.03
0.042,-0.927,0.343,-0.549,6.836,6.226,0.03,6.87,8.23,-0.16,0.01,-0.04
0.050,-0.930,0.333,0.793,3.906,4.944,-0.07,6.84,8.14,-0.16,0.01,-0.03
0.061,-0.906,0.343,0.427,1.221,3.418,-0.08,6.66,8.10,-0.17,0.01,-0.04
-,-,-,-,-,-,-,-,-,-,-,-
-1.661,-1.472,1.195,110.840,-461.670,-427.063,-2.09,19.61,1.30,-1.47,1.01,0.63
-1.678,-2.788,1.233,101.563,-252.380,-251.038,0.15,4.91,8.53,-0.86,-0.57,-0.01
-0.782,-0.813,-0.120,-63.965,-84.045,-91.248,-0.20,4.13,10.07,0.01,0.72,0.44
-0.613,-0.960,0.225,-7.629,-0.793,-22.766,-1.91,7.08,8.49,0.01,0.36,0.64
-0.698,-1.032,0.133,12.512,4.089,3.479,-0.71,7.32,10.23,0.01,0.32,-0.06
-0.616,-0.948,0.097,0.549,8.789,23.560,-1.09,6.42,9.98,-0.01,0.07,-0.19
-0.620,-0.898,0.104,4.944,9.033,32.715,-1.57,6.41,9.82,-0.16,-0.36,-0.27
-0.746,-0.971,0.130,28.259,38.208,60.364,-1.49,6.00,9.54,-0.12,-0.77,-0.51
-0.647,-1.116,0.184,36.865,66.895,76.477,-0.97,5.63,9.39,0.29,-1.25,-0.84
-0.670,-1.382,0.420,-1.831,125.671,142.944,-0.61,4.31,8.89,0.70,-0.99,-0.48
-0.588,-1.278,0.462,-72.754,169.739,186.707,-0.89,4.10,8.09,1.25,-0.11,0.23
-0.552,-1.126,0.312,-156.006,254.578,223.938,-1.12,3.26,6.35,1.65,0.32,0.96
-0.405,-1.009,0.293,-136.414,271.057,228.943,-0.90,4.11,6.25,1.61,0.38,1.68
-0.253,-0.500,-0.008,-130.859,276.672,207.092,-0.81,6.24,7.32,1.29,0.33,1.74
-0.075,-0.424,-0.066,-94.849,266.907,176.941,-0.53,7.40,7.71,1.19,0.27,1.68
-0.004,-0.621,0.068,-27.405,202.393,108.032,-0.25,8.99,8.13,0.86,0.36,1.29
0.116,-0.867,0.215,-6.653,161.255,81.787,-0.28,9.07,8.07,0.61,0.24,0.97
0.000,-0.991,0.278,-23.865,61.035,38.696,-0.21,9.05,7.81,0.38,0.18,0.68
-0.022,-0.942,0.321,-31.189,34.058,25.452,-0.32,8.84,7.61,0.15,0.14,0.51
-0.084,-0.864,0.412,-27.161,18.005,14.465,-0.41,8.38,7.15,0.02,0.11,0.32
-0.081,-0.855,0.412,-16.663,24.048,16.357,-0.32,8.28,7.40,-0.12,0.05,0.24
0.011,-0.863,0.352,2.441,42.725,22.766,-0.50,7.86,6.93,-0.14,0.03,0.15
0.043,-0.867,0.346,6.958,44.373,23.193,-0.53,7.66,7.06,-0.20,-0.08,0.15
0.061,-0.879,0.330,5.310,35.645,15.381,-0.36,7.32,7.26,-0.23,-0.12,0.16
0.023,-0.917,0.357,3.601,29.236,10.803,-0.09,7.41,7.80,-0.22,-0.02,0.19
0.025,-0.991,0.351,0.916,22.949,9.094,-0.03,7.63,7.99,-0.21,0.07,0.18
0.046,-0.954,0.312,-1.953,21.912,10.437,-0.01,7.89,8.14,-0.30,0.09,0.14
0.031,-0.893,0.320,-0.427,13.245,6.958,0.08,7.71,8.21,-0.39,0.11,0.08
0.001,-0.949,0.386,4.456,8.057,4.089,-0.06,7.73,8.00,-0.42,0.12,0.00
0.034,-0.972,0.373,3.174,7.141,4.395,-0.20,7.63,7.89,-0.46,0.10,-0.07
0.036,-0.943,0.370,0.916,6.409,4.944,-0.36,7.27,7.30,-0.41,0.12,-0.12
0.030,-0.945,0.398,1.587,4.822,4.883,-0.76,7.00,6.76,-0.24,0.05,-0.06
0.044,-0.928,0.381,0.427,5.310,5.310,-0.38,7.33,7.40,-0.21,-0.10,-0.06
0.070,-0.852,0.334,-1.038,3.174,2.869,-0.14,7.34,7.99,-0.24,-0.05,-0.05
0.037,-0.886,0.381,1.953,-0.977,-0.610,0.00,7.08,7.89,-0.23,0.03,-0.04
-0.009,-1.002,0.437,3.845,0.671,-0.061,-0.05,7.14,8.06,-0.20,0.07,0.01
0.016,-0.971,0.387,0.854,5.554,3.784,-0.01,7.53,8.22,-0.25,0.08,-0.01
0.064,-0.923,0.329,1.282,5.371,5.859,-0.10,7.18,8.09,-0.28,0.11,-0.05
0.066,-0.919,0.342,1.648,1.831,4.272,-0.27,7.16,7.71,-0.30,0.11,-0.03
0.060,-0.881,0.366,-0.549,-2.625,0.671,-0.41,6.72,7.49,-0.30,0.06,-0.04
0.064,-0.877,0.362,-0.244,-3.296,-1.099,-0.44,6.80,7.34,-0.22,0.07,0.03
0.044,-0.931,0.377,2.563,-2.686,-2.441,-0.48,7.09,7.50,-0.15,0.02,0.02
0.055,-0.926,0.357,1.953,-1.404,-2.258,-0.30,7.00,7.79,-0.14,-0.02,0.00
0.048,-0.926,0.362,1.953,-3.601,-3.479,-0.22,6.96,8.03,-0.14,-0.00,0.02
0.016,-0.967,0.399,2.563,-5.188,-4.150,-0.21,7.04,8.07,-0.11,0.00,0.03
0.036,-0.943,0.356,-0.854,-0.916,-1.099,-0.15,7.24,8.17,-0.12,0.01,0.01
0.042,-0.928,0.356,0.305,-0.671,-0.305,-0.12,7.14,8.28,-0.15,0.04,0.01
0.020,-0.959,0.406,1.953,-3.113,-0.671,-0.16,7.20,8.06,-0.18,0.08,0.04
0.024,-0.941,0.396,-0.061,-2.625,0.000,-0.20,7.26,7.93,-0.21,0.07,0.00
0.024,-0.921,0.400,0.000,-1.404,0.000,-0.53,7.24,7.29,-0.12,0.10,0.01
0.017,-0.941,0.410,1.160,-0.366,0.122,-0.44,7.40,7.62,-0.11,-0.04,-0.01
0.030,-0.923,0.388,-0.244,2.258,1.038,-0.15,7.32,8.12,-0.15,-0.02,-0.03
0.040,-0.912,0.371,0.000,1.953,0.732,-0.19,7.15,7.94,-0.16,0.03,-0.02
0.031,-0.936,0.379,2.014,-0.854,-1.160,-0.17,7.03,7.81,-0.16,0.02,-0.02
0.028,-0.939,0.380,1.282,-0.793,-1.160,-0.21,7.01,7.85,-0.17,0.03,-0.01
0.060,-0.898,0.338,-0.183,0.244,-0.916,-0.24,6.96,8.03,-0.20,0.02,-0.03
0.062,-0.901,0.339,0.732,-1.221,-1.892,-0.32,6.62,7.79,-0.18,0.03,-0.00
0.010,-0.964,0.407,2.319,-3.296,-3.174,-0.35,6.87,7.86,-0.12,0.02,0.06
0.019,-0.978,0.388,0.671,-0.732,-1.770,-0.31,7.30,8.16,-0.13,-0.01,0.02
0.044,-0.935,0.362,0.427,1.404,0.610,-0.23,7.37,8.36,-0.16,0.03,-0.01
0.031,-0.966,0.385,2.197,-0.305,0.000,-0.25,7.03,7.83,-0.10,0.06,-0.02
0.015,-0.973,0.391,-1.038,-0.061,2.380,-0.34,7.17,7.92,-0.06,0.01,-0.04
0.042,-0.916,0.364,-2.808,1.648,4.089,-0.25,7.17,8.02,-0.08,-0.01,-0.06
0.041,-0.896,0.381,0.366,0.244,1.831,-0.22,6.85,8.04,-0.11,0.03,-0.03
0.026,-0.931,0.397,1.343,-0.488,0.427,-0.20,7.08,7.86,-0.12,0.04,-0.00
0.049,-0.890,0.356,-1.221,1.282,0.977,-0.31,7.06,7.94,-0.15,0.03,-0.00
0.047,-0.901,0.363,0.793,0.000,-0.610,-0.22,7.00,8.07,-0.17,0.03,-0.01
0.039,-0.949,0.379,1.831,-2.441,-2.380,-0.36,7.02,7.75,-0.11,0.05,0.03
0.040,-0.932,0.370,0.244,-2.869,-2.258,-0.35,7.04,7.99,-0.12,-0.01,-0.00
0.039,-0.912,0.370,0.122,-3.174,-2.686,-0.34,6.96,8.04,-0.13,0.02,0.02
0.032,-0.938,0.379,1.282,-3.235,-3.357,-0.33,6.97,7.96,-0.11,0.00,0.02
0.021,-0.962,0.391,1.587,-1.404,-2.014,-0.33,7.21,8.11,-0.11,-0.00,0.01
0.023,-0.955,0.388,0.244,-0.122,-1.038,-0.20,7.31,8.29,-0.13,0.01,-0.01
0.023,-0.959,0.384,0.244,0.916,0.671,-0.23,7.05,8.21,-0.13,0.05,-0.03
0.028,-0.952,0.375,0.244,0.977,1.343,-0.31,7.17,7.86,-0.11,0.05,-0.01
0.039,-0.922,0.365,-0.305,-0.366,1.343,-0.22,7.02,8.07,-0.12,0.01,-0.04
0.028,-0.922,0.388,0.183,-1.465,0.854,-0.21,7.02,7.89,-0.14,0.04,-0.00
0.037,-0.919,0.370,0.366,-0.061,0.977,-0.32,7.17,7.92,-0.14,0.03,0.02
0.041,-0.916,0.368,1.404,0.000,0.732,-0.31,7.07,7.85,-0.15,0.03,-0.01
