timestamp, ppg
115889914,506
115899934,509
115909983,509
115920029,503
115930044,506
115940091,506
115950135,504
115960150,509
115970194,506
115980240,506
115990257,507
116000305,505
116010355,497
116020404,507
116030419,504
116040466,507
116050512,510
116060532,508
116070583,507
116080630,506
116090645,508
116100689,514
116110734,520
116120751,523
116130796,526
116140844,526
116150862,524
116160909,527
116170955,530
116180966,533
116191011,525
116201054,530
116211070,526
116221116,519
116231162,522
116241179,521
116251226,515
116261272,512
116271321,511
116281341,509
116291388,507
116301433,512
116311450,512
116321499,504
116331549,507
116341565,506
116351610,506
116361656,500
116371669,502
116381712,504
116391758,500
116401773,501
116411822,504
116421870,502
116431884,507
116441932,510
116451979,509
116461993,509
116472040,510
116482087,510
116492104,503
116502156,510
116512207,509
116522256,510
116532273,501
116542321,508
116552369,505
116562389,505
116572441,507
116582494,506
116592515,499
116602565,507
116612620,491
116622646,504
116632703,506
116642760,499
116652788,507
116662842,507
116672898,511
116682921,513
116692972,509
116703023,508
116713041,507
116723093,503
116733142,502
116743160,508
116753207,510
116763254,507
116773302,502
116783320,508
116793368,509
116803414,505
116813431,509
116823478,507
116833524,504
116843545,502
116853599,506
116863648,508
116873671,507
116883726,500
116893780,505
116903805,507
116913860,505
116923915,505
116933939,507
116943994,512
116954046,515
116964070,514
116974127,515
116984180,523
116994203,529
117004250,529
117014295,529
117024343,529
117034361,535
117044408,531
117054457,528
117064473,519
117074522,522
117084569,521
117094587,515
117104632,511
117114678,511
117124697,510
117134745,504
117144796,508
117154812,499
117164861,506
117174908,498
117184923,500
117194971,504
117205021,502
117215039,499
117225087,500
117235135,503
117245149,504
117255193,502
117265235,505
117275250,510
117285298,509
117295347,502
117305395,503
117315415,500
117325461,502
117335508,506
117345532,503
117355588,502
117365643,505
117375662,509
117385719,508
117395778,504
117405805,505
117415864,508
117425926,494
117435956,498
117446010,498
117456070,500
117466097,505
117476153,507
117486207,510
117496223,498
117506272,499
117516323,496
117526343,508
117536394,508
117546445,500
117556496,504
117566515,511
117576566,506
117586618,506
117596639,512
117606693,506
117616747,513
117626770,512
117636821,515
117646873,513
117656893,510
117666944,508
117676999,508
117687021,510
117697074,507
117707130,500
117717154,499
117727207,505
117737259,500
117747283,503
117757333,506
117767384,503
117777408,501
117787467,500
117797524,506
117807579,508
117817600,513
117827652,514
117837701,520
117847717,520
117857761,525
117867805,529
117877823,528
117887872,521
117897922,528
117907944,519
117917994,520
117928043,519
117938064,521
117948112,517
117958162,516
117968179,511
117978226,509
117988275,509
117998293,509
118008343,503
118018394,503
118028446,502
118038466,503
118048515,499
118058566,499
118068587,500
118078638,502
118088683,503
118098700,501
118108746,501
118118793,508
118128810,510
118138856,507
118148905,502
118158922,512
118168971,512
118179022,507
118189044,509
118199094,501
118209144,509
118219162,504
118229210,501
118239257,509
118249274,506
118259322,506
118269365,506
118279415,510
118289431,509
118299478,509
118309524,511
118319543,508
118329593,510
118339644,507
118349662,507
118359710,510
118369758,512
118379776,503
118389825,510
118399873,505
118409891,509
118419940,506
118429986,500
118440003,506
118450049,506
118460095,499
118470110,505
118480152,505
118490198,502
118500213,508
118510258,501
118520302,506
118530347,503
118540362,506
118550408,497
118560456,503
118570468,506
118580511,501
118590551,499
118600567,499
118610613,505
118620659,499
118630673,506
118640717,509
118650763,509
118660777,511
118670824,515
118680871,522
118690889,521
118700936,525
118710982,520
118720997,527
118731048,528
118741103,522
118751127,505
118761170,511
118771218,516
118781233,514
118791281,517
118801328,509
118811371,500
118821384,508
118831431,501
118841477,499
118851496,500
118861546,503
118871596,506
118881612,502
118891656,507
118901703,494
118911721,503
118921769,506
118931816,505
118941833,494
118951879,505
118961926,508
118971943,512
118981992,507
118992039,509
119002050,515
119012094,514
119022140,516
119032155,512
119042200,509
119052244,515
119062285,519
119072298,508
119082341,516
119092386,508
119102398,509
119112439,512
119122475,512
119132483,503
119142527,507
119152570,504
119162584,507
119172627,509
119182674,509
119192687,508
119202731,509
119212775,510
119222784,500
119232825,502
119242869,505
119252882,506
119262922,508
119272960,510
119282970,504
119293010,501
119303050,508
119313091,500
119323105,506
119333149,502
119343193,509
119353208,506
119363250,509
119373294,508
119383310,508
119393356,508
119403403,501
119413415,509
119423456,513
119433499,515
119443513,516
119453555,516
119463599,519
119473610,525
119483651,528
119493697,529
119503710,530
119513755,525
119523799,522
119533812,521
119543855,518
119553898,516
119563943,508
119573955,514
119584000,511
119594044,510
119604058,507
119614102,502
119624146,495
119634159,499
119644204,500
119654245,501
119664258,499
119674302,502
119684346,505
119694364,499
119704407,507
119714451,501
119724465,508
119734510,501
119744555,506
119754567,510
119764614,512
119774660,511
119784676,503
119794719,513
119804760,507
119814806,511
119824820,509
119834868,510
119844915,504
119854932,506
119864981,499
119875030,510
119885049,501
119895101,500
119905152,507
119915173,507
119925221,507
119935272,501
119945290,512
119955339,507
119965390,509
119975412,507
119985464,507
119995514,512
120005533,509
120015581,510
120025627,511
120035674,509
120045695,509
120055743,512
120065794,508
120075816,507
120085867,504
120095921,505
120105944,504
120115998,509
120126054,505
120136076,501
120146131,504
120156185,505
120166208,509
120176255,509
120186301,509
120196318,519
120206367,523
120216416,528
120226434,526
120236485,529
120246534,527
120256553,526
120266602,526
120276647,521
120286663,520
120296711,520
120306760,520
120316805,511
120326818,514
120336864,513
120346911,510
120356928,512
120366976,511
120377023,511
120387034,507
120397079,507
120407125,509
120417140,505
120427184,507
120437228,501
120447243,506
120457287,507
120467332,505
120477347,506
120487392,509
120497439,511
120507456,508
120517502,509
120527547,509
120537561,504
120547606,493
120557651,497
120567695,503
120577704,505
120587747,504
120597790,493
120607802,499
120617844,504
120627886,502
120637902,507
120647946,510
120657988,509
120668000,506
120678040,508
120688081,512
120698092,508
120708133,494
120718175,506
120728186,506
120738229,507
120748269,494
120758281,503
120768322,503
120778363,510
120788374,512
120798417,515
120808458,509
120818502,512
120828516,506
120838563,513
120848609,506
120858626,509
120868667,508
120878710,511
120888724,508
120898769,508
120908815,513
